gene,gene_index,mean,var
CNTN4,5417,0.2599335642615014,0.4115087202451643
LMCD1,5450,0.10330023221909916,0.15854517225704445
CAV3,5454,0.0002184888277426417,0.0004194709301110575
RPL32,5521,20.474270018781375,65.11336244427764
ZNF385D,5586,0.3914276389959092,1.4817033297769155
LRRC3B,5606,0.05531587566662102,0.09334320878328557
EOMES,5612,0.04172486070089573,0.1716603005224412
CMTM8,5633,0.17050433707858736,0.3475290983409816
ARPP21,5656,0.0189934747427887,0.03220907351153409
RPSA,5698,10.000373884855817,23.689888049972495
EIF1B,5701,2.433727355468691,3.917917504711168
RPL14,5704,10.322339648654841,20.522126381623934
CTNNB1,5713,2.84736649366223,24.90914036318123
CCK,5716,0.33722784308857645,6.938509818049572
TMEM158,5776,0.037512690116240054,0.05870573397441546
CCR5,5792,7.713592720952754e-06,1.1816603269339268e-05
KIF9,5812,1.2426140321765593,3.971207202385544
MAP4,5821,0.7532761060591494,1.4396224068250514
P4HTM,5854,1.1741801946608716,1.8144691971692581
KLHDC8B,5865,1.235358756375849,2.2690323202194094
ZMYND10,5913,0.7271937361757603,3.64444825524226
MANF,5926,1.60354370963562,2.8719229800378647
PCBP4,5941,1.66917361356753,4.793108147896046
RPL29,5947,15.154863563596106,51.078073936442905
TNNC1,5963,0.04056880365338158,0.06709221151407226
GNL3,5969,0.6252691446295745,1.0128186223463271
TKT,5985,1.5031668715044548,2.5596580055654665
CACNA2D3,5994,0.046493913124208135,0.07415063066241363
LRTM1,5996,0.10030405822271712,0.3349412900607738
ARF4,6019,2.0202800597012036,3.262118779056739
C3orf14,6050,1.0069361489773307,1.5505956866531216
SYNPR,6054,0.12253168601747151,0.8798056784428739
SNTN,6056,0.19852860812654047,1.2772384050591015
FOXP1,6100,1.0956659877837662,2.7107311304443136
ROBO2,6128,0.1537560742766747,0.26074549285126114
RP11-735B13.2,6143,1.0869058131530568e-05,2.3461895030873453e-05
CADM2,6144,0.6646510775491752,1.2472575659120868
POU1F1,6151,5.6556133148754844e-05,0.00015566468441336284
COL8A1,6195,0.001870138407559069,0.0038311231361807044
FILIP1L,6198,0.03739750474060683,0.08601346604844766
RPL24,6215,12.73619013829865,27.448679496155933
